,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,projected_swap_cost,projected_net_gain,projected_gross_gain,projected_slippage,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days,valid
20,20,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x40219bBda953ca811d2D0168Dc806a96b84791d9,22514946,8.912148243718207,rebalance_plan_1747632649_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,Balancer weETH/rETH StablePool,balancer,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1747632649_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-19 05:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,weETH/rETH -> ezETH-WETH-BPT,8.654796946165693,8.912169643217343,8.648714572867004,8.909787142333856,,0.038172718549544446,,0.04513769719763469,0.045085488320755734,0.0069127697712112884,24.0,2.0,0.0,0.0023825008834865713,0.0014454611111954336,0.0038279619946820047,0.026733118632899757,0.014029780888132892,0.014078577511504209,0.022064113718047285,0.019944734588366764,22514946,22729446,22943946,2025-06-18 06:01:59+00:00,2025-07-18 05:18:23+00:00,True
21,21,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x40219bBda953ca811d2D0168Dc806a96b84791d9,22512273,11.882304310814172,rebalance_plan_1747600249_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,Balancer weETH/rETH StablePool,balancer,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1747600249_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-18 20:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,weETH/rETH -> ezETH-WETH-BPT,11.539729261554259,11.882393078426102,11.533509992295137,11.883543732318888,,0.03761669114132822,,0.0454164804660136,0.04534667540816817,0.007729984266839948,24.0,2.0,0.0,-0.0011506538927861243,0.001667574179536685,0.0005169202867505607,-0.009683688169475502,0.01406246397785682,0.014077570836873221,0.022674316370948633,0.02021493912642569,22512273,22726773,22941273,2025-06-17 21:02:23+00:00,2025-07-17 20:19:35+00:00,True
22,22,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x40219bBda953ca811d2D0168Dc806a96b84791d9,22509595,15.842956819267288,rebalance_plan_1747567849_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,Balancer weETH/rETH StablePool,balancer,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1747567849_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-18 11:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,weETH/rETH -> ezETH-WETH-BPT,15.386305682072345,15.842956819267288,15.377767846619113,15.844030520018427,,0.037401909848021817,,0.044911648497714535,0.044818831418802434,0.007416921570780617,24.0,2.0,0.0,-0.001073700751138773,0.002463336335599068,0.001389635584460295,-0.006777148756935324,0.013760632591472532,0.014046867005200081,0.022677680178467163,0.020050397844528556,22509595,22724095,22938595,2025-06-17 12:01:35+00:00,2025-07-17 11:22:59+00:00,True
23,23,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x40219bBda953ca811d2D0168Dc806a96b84791d9,22479354,21.124614576822456,rebalance_plan_1747200649_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,Balancer weETH/rETH StablePool,balancer,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1747200649_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-14 05:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,weETH/rETH -> pxETH/wETH,20.515074242763124,21.124732014181895,21.07956497822905,21.12543089210721,,0.04603339652225666,,0.05261180341758118,0.052462903406870876,0.006429506884614217,24.0,1.0,0.0,-0.0006988779253163102,0.005403779857248517,0.004704901931932207,-0.0033083398399900406,0.014154108807055144,0.014021360686401474,0.0018701748822915754,0.0023788628438470294,22479354,22693854,22908354,2025-06-13 06:29:47+00:00,2025-07-13 06:05:11+00:00,True
24,24,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x40219bBda953ca811d2D0168Dc806a96b84791d9,22474916,31.73639964749223,rebalance_plan_1747146649_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,Balancer weETH/rETH StablePool,balancer,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1747146649_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-13 14:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,weETH/rETH -> pxETH/wETH,30.825757561148425,31.73639964749223,31.671404715285426,31.741360545932476,,0.04572537641138094,,0.052895139949881174,0.0526658491241829,0.006940472712801959,24.0,1.0,0.0,-0.004960898440245387,0.007343858803573864,0.0023829603633284766,-0.01563157287955753,0.013934130656465538,0.01403728021171613,0.0016941633531526445,0.002369082617599716,22474916,22689416,22903916,2025-06-12 15:35:35+00:00,2025-07-12 15:15:11+00:00,True
25,25,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x40219bBda953ca811d2D0168Dc806a96b84791d9,22472241,42.31534444442971,rebalance_plan_1747114248_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,Balancer weETH/rETH StablePool,balancer,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1747114248_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-13 05:30:48+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,weETH/rETH -> pxETH/wETH,41.101010081531236,42.315344444429705,42.220370016979665,42.33874232978638,,0.04584921205523551,,0.05232853666063046,0.05202660469235703,0.006177392637121519,24.0,2.0,0.0,-0.023397885356672532,0.006287875392375564,-0.017110009964296968,-0.05529409169148941,0.014251853952115257,0.01399925166691407,0.0016958612739605972,0.0023688833137875953,22472241,22686741,22901241,2025-06-12 06:37:47+00:00,2025-07-12 06:17:11+00:00,True
26,26,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x40219bBda953ca811d2D0168Dc806a96b84791d9,22463373,56.420685895148225,rebalance_plan_1747006249_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,Balancer weETH/rETH StablePool,balancer,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1747006249_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-11 23:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,weETH/rETH -> pxETH/wETH,54.80134677537498,56.420685895148225,56.288281811430366,56.42638188770928,,0.04489825376644065,,0.05167393187269253,0.05125104685481591,0.006352793088375254,24.0,2.0,0.0,-0.0056959925610584605,0.018368543407724865,0.012672550846666405,-0.01009557482453129,0.01425240454289356,0.014016282899959931,0.001718235369204013,0.002275266483647842,22463373,22677873,22892373,2025-06-11 00:53:59+00:00,2025-07-11 00:30:47+00:00,True
27,27,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x40219bBda953ca811d2D0168Dc806a96b84791d9,22456262,75.01576883846235,rebalance_plan_1746919849_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,Balancer weETH/rETH StablePool,balancer,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1746919849_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-10 23:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,weETH/rETH -> pxETH/wETH,72.88438928542121,75.01577030686056,74.85680710816726,75.04322146791728,,0.04508390184498145,,0.05243345743147217,0.051849747536085525,0.006765845691104076,26.0,2.0,0.0,-0.02745116105671741,0.03634712543738146,0.008895964380664048,-0.036593853458313244,0.014710806165272983,0.014269235622623722,0.0017247001947142682,0.002264715894783942,22456262,22670762,22885262,2025-06-10 01:02:35+00:00,2025-07-10 00:41:11+00:00,True
28,28,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x40219bBda953ca811d2D0168Dc806a96b84791d9,22453603,75.02982666664235,rebalance_plan_1746887449_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,Balancer weETH/rETH StablePool,balancer,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1746887449_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-10 14:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,weETH/rETH -> pxETH/wETH,72.92195270888473,75.02982666664236,74.85902969306156,75.03156208871847,,0.04577546976003962,,0.05407245978636102,0.05347007274848317,0.007694602988443551,26.0,2.0,0.0,-0.0017354220761092165,0.0412718716879155,0.03953644961180628,-0.0023129762565222223,0.0142827110023529,0.01430133463690364,0.0017363380827617458,0.002279045673520441,22453603,22668103,22882603,2025-06-09 16:06:35+00:00,2025-07-09 15:44:59+00:00,True
29,29,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,22449158,23.918170653522026,rebalance_plan_1746833449_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,balETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1746833449_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-09 23:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,balETH -> pxETH/wETH,23.918170653522026,23.918170653522026,23.854114285667272,23.909684337228533,,,,0.055692125580684725,0.055491898851807,0.055491898851807,26.0,3.0,0.0,0.00848631629349228,0.07876615329197602,0.0872524695854683,0.03548062440236266,0.0,0.0,0.0017463752564932378,0.0022735555653605743,22449158,22663658,22878158,2025-06-09 01:11:11+00:00,2025-07-09 00:49:47+00:00,True
30,30,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,22446513,7.958880927701026,rebalance_plan_1746801049_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,balETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1746801049_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-09 14:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,balETH -> pxETH/wETH,7.958880927701026,7.958880927701026,7.937650530503784,7.95881409372491,,,,0.05610835393780324,0.05604104401934241,0.05604104401934241,26.0,3.0,0.0,6.683397611606523e-05,0.027123763822019305,0.02719059779813537,0.0008397408721551342,0.0,0.0,0.0017597189343205866,0.0022661707613598203,22446513,22661013,22875513,2025-06-08 16:19:11+00:00,2025-07-08 15:57:59+00:00,True
31,31,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,22443856,10.595558709189888,rebalance_plan_1746768649_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,balETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1746768649_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-09 05:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,balETH -> pxETH/wETH,10.595558709189888,10.595558709189888,10.567612363901796,10.596212497923352,,,,0.05602962335953003,0.055940175548108526,0.055940175548108526,26.0,3.0,0.0,-0.0006537887334641113,0.036496635118087074,0.03584284638462296,-0.0061704035757647975,0.0,0.0,0.001759574187744306,0.0022465317226043613,22443856,22658356,22872856,2025-06-08 07:23:35+00:00,2025-07-08 07:04:35+00:00,True
32,32,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,22441192,14.1274105176544,rebalance_plan_1746736249_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,balETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1746736249_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-08 20:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,balETH -> pxETH/wETH,14.1274105176544,14.1274105176544,14.08855295332463,14.128170018788028,,,,0.050717093425316585,0.050609101276174386,0.050609101276174386,26.0,3.0,0.0,-0.0007595011336274382,0.04063174653575593,0.03987224540212849,-0.005376081714892642,0.0,0.0,0.0017452466298801816,0.00221302970228332,22441192,22655692,22870192,2025-06-07 22:28:11+00:00,2025-07-07 22:06:47+00:00,True
33,33,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,22402077,24.542820797055214,rebalance_plan_1746261049_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,balETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1746261049_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-03 08:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,balETH -> pxETH/wETH,24.542820797055214,24.542820797055214,24.4699929793591,24.536361576532435,,,,0.05246602886667966,0.052255105765565746,0.052255105765565746,26.0,3.0,0.0,0.006459220522778253,0.07369528306374008,0.08015450358651834,0.0263181668325316,0.0,0.0,0.0019737698408859305,0.0019968450664027415,22402077,22616577,22831077,2025-06-02 11:04:23+00:00,2025-07-02 10:55:35+00:00,True
34,34,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,22399402,32.72375439190358,rebalance_plan_1746228648_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,balETH,tokemak,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1746228648_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-02 23:30:48+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,balETH -> ezETH-WETH-BPT,32.72375439190358,32.72375439190358,31.78385166181129,32.70697063439552,,,,0.05584237402526916,0.05565688272533775,0.05565688272533775,26.0,3.0,0.0,0.016783757508065378,0.09908930945335942,0.1158730669614248,0.051289217328369774,0.0,0.0,0.019816588251423406,0.02016832962168147,22399402,22613902,22828402,2025-06-02 02:04:47+00:00,2025-07-02 01:56:35+00:00,True
35,35,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,22396730,43.69807343809502,rebalance_plan_1746196249_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,balETH,tokemak,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1746196249_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-02 14:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,balETH -> ezETH-WETH-BPT,43.69807343809502,43.69807343809502,42.439984968520335,43.675595826081235,,,,0.056446586044669886,0.05617249932436889,0.05617249932436889,26.0,3.0,0.0,0.022477612013787507,0.1342297737715084,0.15670738578529592,0.05143845081781573,0.0,0.0,0.0200722489687164,0.020243964036592565,22396730,22611230,22825730,2025-06-01 17:06:47+00:00,2025-07-01 16:58:11+00:00,True
36,36,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,22394064,59.914789946109885,rebalance_plan_1746163848_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,balETH,tokemak,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1746163848_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-02 05:30:48+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,balETH -> ezETH-WETH-BPT,59.914789946109885,59.914789946109885,58.19160838715171,59.888435705039086,,,,0.05705442598233277,0.05667149146709182,0.05667149146709182,26.0,3.0,0.0,0.026354241070798423,0.18502656003551918,0.2113808011063176,0.043986202896651456,0.0,0.0,0.01983079569602375,0.020156987367897727,22394064,22608564,22823064,2025-06-01 08:08:47+00:00,2025-07-01 08:01:47+00:00,True
37,37,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,22391398,75.0,rebalance_plan_1746131449_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,balETH,tokemak,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1746131449_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-01 20:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,balETH -> weETH/rETH,75.0,75.0,72.7960269673858,74.94416491430144,,,,0.05901393350280398,0.05677693907397587,0.05677693907397587,26.0,3.0,0.0,0.055835085698561215,0.20748670364905153,0.26332178934761274,0.07444678093141495,0.0,0.0,0.015413875598215165,0.014558106152558148,22391398,22605898,22820398,2025-05-31 23:11:11+00:00,2025-06-30 23:04:35+00:00,True
38,38,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,22388721,75.0,rebalance_plan_1746099049_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,balETH,tokemak,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1746099049_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-05-01 11:30:49+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,balETH -> weETH/rETH,75.0,75.0,72.79655583193973,74.94030435832482,,,,0.06005284162588286,0.05763500646442535,0.05763500646442535,26.0,3.0,0.0,0.0596956416751766,0.20810346709983962,0.2677991087750162,0.07959418890023547,0.0,0.0,0.015387251372503519,0.014593929931290939,22388721,22603221,22817721,2025-05-31 14:11:11+00:00,2025-06-30 14:06:11+00:00,True
